country,target_iso3,source_year,analysis_scope,n_mentions,n_speeches,n_speakers,mean_concreteness,mean_sentiment
NOR,SVN,2020,reciprocal_asymmetry_candidate,1,1,1,3.187,0.39500001072883606
POL,SVN,2016,reciprocal_asymmetry_candidate,4,4,4,3.2895,3.0802500545978546
POL,SVN,2017,reciprocal_asymmetry_candidate,2,2,2,3.3205,3.874500036239624
POL,SVN,2021,reciprocal_asymmetry_candidate,2,2,2,3.201,3.7044999599456787
POL,SVN,2022,reciprocal_asymmetry_candidate,2,2,2,3.2555,0.5119999945163727
PRT,SVN,2016,reciprocal_asymmetry_candidate,1,1,1,3.201,3.319000005722046
PRT,SVN,2021,reciprocal_asymmetry_candidate,3,1,1,3.202666666666667,0.29733333985010785
SRB,SVN,2015,reciprocal_asymmetry_candidate,8,2,2,3.30575,1.7046250235289335
SRB,SVN,2017,reciprocal_asymmetry_candidate,5,4,3,3.2131999999999996,2.0791999955661593
SRB,SVN,2018,reciprocal_asymmetry_candidate,8,5,5,3.20925,3.4818750312551856
SRB,SVN,2019,reciprocal_asymmetry_candidate,4,4,4,3.221,2.3642500527203083
SRB,SVN,2020,reciprocal_asymmetry_candidate,2,2,2,3.2535,2.753000020980835
SRB,SVN,2021,reciprocal_asymmetry_candidate,1,1,1,3.2,3.9609999656677246
SWE,SVN,2016,reciprocal_asymmetry_candidate,1,1,1,3.258,1.8040000200271606
TUR,SVN,2016,reciprocal_asymmetry_candidate,1,1,1,3.26,1.3329999446868896
AUT,SWE,2015,reciprocal_asymmetry_candidate,45,36,26,3.2646444444444445,1.6764666734470262
AUT,SWE,2016,reciprocal_asymmetry_candidate,33,26,20,3.2286060606060607,1.590484851914825
AUT,SWE,2017,reciprocal_asymmetry_candidate,3,3,3,3.2319999999999998,1.3423333242535591
AUT,SWE,2018,reciprocal_asymmetry_candidate,10,6,6,3.2828000000000004,2.2924999952316285
AUT,SWE,2020,reciprocal_asymmetry_candidate,13,7,7,3.2556153846153846,2.1856923083273263
AUT,SWE,2021,reciprocal_asymmetry_candidate,6,5,4,3.2119999999999997,1.5705000360806782
AUT,SWE,2022,reciprocal_asymmetry_candidate,6,5,3,3.2405000000000004,2.0200000380476317
BEL,SWE,2015,reciprocal_asymmetry_candidate,25,17,5,3.2743599999999997,2.184640012383461
BEL,SWE,2016,reciprocal_asymmetry_candidate,8,8,7,3.2563750000000002,2.297624982893467
BEL,SWE,2017,reciprocal_asymmetry_candidate,24,17,11,3.3390833333333334,2.425208338846763
BEL,SWE,2018,reciprocal_asymmetry_candidate,4,3,3,3.21975,2.5107499584555626
BEL,SWE,2019,reciprocal_asymmetry_candidate,7,6,5,3.307142857142857,1.4147143023354667
BEL,SWE,2020,reciprocal_asymmetry_candidate,1,1,1,3.185,2.8970000743865967
BEL,SWE,2021,reciprocal_asymmetry_candidate,6,5,4,3.2738333333333336,2.436333338419596
BEL,SWE,2022,reciprocal_asymmetry_candidate,7,7,7,3.2561428571428572,1.736142855669771
BGR,SWE,2015,reciprocal_asymmetry_candidate,7,6,6,3.193857142857143,2.2407142700893536
BGR,SWE,2016,reciprocal_asymmetry_candidate,2,2,2,3.2085,2.8575000762939453
BGR,SWE,2018,reciprocal_asymmetry_candidate,1,1,1,3.27,2.140000104904175
BIH,SWE,2015,reciprocal_asymmetry_candidate,1,1,1,3.146,3.3589999675750732
BIH,SWE,2016,reciprocal_asymmetry_candidate,4,2,2,3.26925,2.034000024199486
BIH,SWE,2017,reciprocal_asymmetry_candidate,2,2,2,3.1965,1.8515000492334366
BIH,SWE,2018,reciprocal_asymmetry_candidate,2,1,1,3.22,2.1549999713897705
BIH,SWE,2020,reciprocal_asymmetry_candidate,1,1,1,3.202,0.20200000703334808
CZE,SWE,2015,reciprocal_asymmetry_candidate,13,9,6,3.2203846153846154,0.9362307675541021
CZE,SWE,2016,reciprocal_asymmetry_candidate,16,11,8,3.2338125,1.7558124917559326
CZE,SWE,2017,reciprocal_asymmetry_candidate,3,2,2,3.218666666666667,3.237333297729492
CZE,SWE,2018,reciprocal_asymmetry_candidate,9,8,7,3.2095555555555557,1.1618888907962375
CZE,SWE,2019,reciprocal_asymmetry_candidate,1,1,1,3.181,-0.0020000000949949026
CZE,SWE,2020,reciprocal_asymmetry_candidate,5,3,3,3.2380000000000004,1.7726000361144543
CZE,SWE,2022,reciprocal_asymmetry_candidate,4,4,3,3.22125,1.2722499426454306
ESP,SWE,2015,reciprocal_asymmetry_candidate,3,2,2,3.255333333333333,2.304333289464315
ESP,SWE,2016,reciprocal_asymmetry_candidate,1,1,1,3.215,0.11900000274181366
ESP,SWE,2017,reciprocal_asymmetry_candidate,1,1,1,3.262,2.2090001106262207
ESP,SWE,2018,reciprocal_asymmetry_candidate,2,2,2,3.2305,3.0394999980926514
ESP,SWE,2022,reciprocal_asymmetry_candidate,3,3,3,3.188,0.8503333435704311
EST,SWE,2015,reciprocal_asymmetry_candidate,55,33,18,3.2768909090909095,1.7730909153141758
EST,SWE,2016,reciprocal_asymmetry_candidate,26,19,13,3.2703076923076924,1.8164230931836824
EST,SWE,2017,reciprocal_asymmetry_candidate,9,8,3,3.259,1.199444466167026
EST,SWE,2018,reciprocal_asymmetry_candidate,14,11,8,3.2459285714285713,1.7950000262686185
EST,SWE,2019,reciprocal_asymmetry_candidate,32,16,8,3.25615625,2.0439687338948715
EST,SWE,2020,reciprocal_asymmetry_candidate,12,7,3,3.2534166666666664,1.118583340353022
EST,SWE,2021,reciprocal_asymmetry_candidate,23,12,9,3.2866956521739126,1.3160434776674146
EST,SWE,2022,reciprocal_asymmetry_candidate,10,10,9,3.2475,1.7624999951105564
FIN,SWE,2015,reciprocal_asymmetry_candidate,43,29,22,3.2389302325581397,1.611860474354999
FIN,SWE,2016,reciprocal_asymmetry_candidate,117,71,37,3.250435897435897,1.849743591943899
FIN,SWE,2017,reciprocal_asymmetry_candidate,80,38,20,3.2516374999999997,1.9557499983347952
FIN,SWE,2018,reciprocal_asymmetry_candidate,46,34,25,3.2418913043478264,1.7074130598617636
FIN,SWE,2019,reciprocal_asymmetry_candidate,51,33,23,3.262196078431373,1.7751764828960102
FIN,SWE,2020,reciprocal_asymmetry_candidate,69,39,23,3.2743478260869567,1.7478115925214428
FIN,SWE,2021,reciprocal_asymmetry_candidate,48,38,29,3.240979166666667,1.0911458259215578
FRA,SWE,2017,reciprocal_asymmetry_candidate,4,3,2,3.254,1.671000026166439
FRA,SWE,2018,reciprocal_asymmetry_candidate,8,8,6,3.229875,1.8453750312328339
FRA,SWE,2019,reciprocal_asymmetry_candidate,3,3,3,3.1976666666666667,1.2933333218097687
FRA,SWE,2020,reciprocal_asymmetry_candidate,1,1,1,3.262,2.63700008392334
FRA,SWE,2021,reciprocal_asymmetry_candidate,2,2,2,3.2075,1.871499940752983
FRA,SWE,2022,reciprocal_asymmetry_candidate,1,1,1,3.225,3.308000087738037
GRC,SWE,2015,reciprocal_asymmetry_candidate,8,8,8,3.2205,1.9614999927580357
GRC,SWE,2016,reciprocal_asymmetry_candidate,12,12,10,3.2688333333333333,2.4758333836992583
GRC,SWE,2017,reciprocal_asymmetry_candidate,1,1,1,3.264,1.4700000286102295
GRC,SWE,2019,reciprocal_asymmetry_candidate,10,9,8,3.2329,2.3220000065863133
GRC,SWE,2020,reciprocal_asymmetry_candidate,9,7,3,3.2103333333333333,0.714888888100783
GRC,SWE,2021,reciprocal_asymmetry_candidate,8,6,5,3.22825,1.7171249850653112
HRV,SWE,2015,reciprocal_asymmetry_candidate,4,4,3,3.22975,1.634750034660101
HRV,SWE,2016,reciprocal_asymmetry_candidate,3,2,2,3.1733333333333333,0.11466666435201962
HRV,SWE,2018,reciprocal_asymmetry_candidate,2,2,2,3.2255000000000003,0.8519999757409096
HRV,SWE,2019,reciprocal_asymmetry_candidate,2,2,2,3.2055,4.515000104904175
HRV,SWE,2020,reciprocal_asymmetry_candidate,4,4,3,3.1750000000000003,1.436999998986721
HRV,SWE,2021,reciprocal_asymmetry_candidate,1,1,1,3.235,0.5640000104904175
HRV,SWE,2022,reciprocal_asymmetry_candidate,11,7,3,3.2249090909090907,2.015636295080185
HUN,SWE,2015,reciprocal_asymmetry_candidate,20,18,16,3.2183,1.2327499985694885
HUN,SWE,2016,reciprocal_asymmetry_candidate,18,9,6,3.250888888888889,0.7845555634962188
HUN,SWE,2017,reciprocal_asymmetry_candidate,4,2,2,3.20675,2.2857499718666077
HUN,SWE,2018,reciprocal_asymmetry_candidate,3,3,3,3.1826666666666665,1.0420000155766804
HUN,SWE,2019,reciprocal_asymmetry_candidate,2,2,2,3.223,0.4880000129342079
HUN,SWE,2020,reciprocal_asymmetry_candidate,1,1,1,3.217,1.5989999771118164
HUN,SWE,2021,reciprocal_asymmetry_candidate,2,2,2,3.2300000000000004,1.466499999165535
HUN,SWE,2022,reciprocal_asymmetry_candidate,2,2,1,3.2075,1.142999991774559
ISL,SWE,2015,reciprocal_asymmetry_candidate,16,13,8,3.261875,1.9953125175088644
ISL,SWE,2016,reciprocal_asymmetry_candidate,13,10,8,3.2700769230769233,1.484307709794778
ISL,SWE,2017,reciprocal_asymmetry_candidate,5,5,5,3.224,1.3857999920845032
ISL,SWE,2018,reciprocal_asymmetry_candidate,1,1,1,3.246,1.7619999647140503
ISL,SWE,2019,reciprocal_asymmetry_candidate,10,6,5,3.2243000000000004,2.9265000104904173
ISL,SWE,2020,reciprocal_asymmetry_candidate,9,7,7,3.2183333333333333,2.944777806599935
ISL,SWE,2021,reciprocal_asymmetry_candidate,94,34,12,3.2582021276595747,1.9525212804053693
ISL,SWE,2022,reciprocal_asymmetry_candidate,14,10,6,3.2322142857142855,1.8507142939737864
ITA,SWE,2013,reciprocal_asymmetry_candidate,1,1,1,3.258,0.22599999606609344
ITA,SWE,2014,reciprocal_asymmetry_candidate,3,3,3,3.2113333333333336,1.3700000246365864
ITA,SWE,2015,reciprocal_asymmetry_candidate,4,4,4,3.275,2.316250078380108
ITA,SWE,2017,reciprocal_asymmetry_candidate,3,3,3,3.2016666666666667,1.4870000282923381
ITA,SWE,2021,reciprocal_asymmetry_candidate,1,1,1,3.139,0.9020000100135803
ITA,SWE,2022,reciprocal_asymmetry_candidate,3,2,2,3.1413333333333333,4.233333349227905
LVA,SWE,2016,reciprocal_asymmetry_candidate,2,2,2,3.178,0.5330000231042504
LVA,SWE,2017,reciprocal_asymmetry_candidate,1,1,1,3.363,2.7079999446868896
LVA,SWE,2018,reciprocal_asymmetry_candidate,4,3,3,3.2275,1.2860000301152468
LVA,SWE,2019,reciprocal_asymmetry_candidate,1,1,1,3.241,0.7429999709129333
LVA,SWE,2020,reciprocal_asymmetry_candidate,2,2,2,3.252,1.4195000529289246
LVA,SWE,2021,reciprocal_asymmetry_candidate,1,1,1,3.244,1.225000023841858
LVA,SWE,2022,reciprocal_asymmetry_candidate,1,1,1,3.8,2.6480000019073486
NLD,SWE,2015,reciprocal_asymmetry_candidate,33,29,16,3.2363939393939396,1.6546363593502478
NLD,SWE,2016,reciprocal_asymmetry_candidate,17,15,10,3.2472352941176474,1.7937058909412693
NLD,SWE,2017,reciprocal_asymmetry_candidate,7,6,6,3.272,1.51057140316282
NLD,SWE,2018,reciprocal_asymmetry_candidate,10,8,6,3.2332,2.1727999560534954
NLD,SWE,2019,reciprocal_asymmetry_candidate,6,5,3,3.2641666666666667,1.3426666781306267
NLD,SWE,2020,reciprocal_asymmetry_candidate,3,3,1,3.2609999999999997,1.456333264708519
NLD,SWE,2021,reciprocal_asymmetry_candidate,6,4,3,3.2609999999999997,1.152166686952114
NLD,SWE,2022,reciprocal_asymmetry_candidate,12,10,7,3.23225,1.0807499922811985
NOR,SWE,2015,reciprocal_asymmetry_candidate,59,44,27,3.2630169491525423,2.1103389803635872
NOR,SWE,2016,reciprocal_asymmetry_candidate,85,59,30,3.2620705882352943,1.9327294085832203
NOR,SWE,2017,reciprocal_asymmetry_candidate,49,31,19,3.260408163265306,2.1248775246191998
NOR,SWE,2018,reciprocal_asymmetry_candidate,26,22,20,3.2290769230769234,1.9649230963908708
NOR,SWE,2019,reciprocal_asymmetry_candidate,11,9,8,3.2399090909090913,1.8034545636989854
NOR,SWE,2020,reciprocal_asymmetry_candidate,17,11,8,3.2321176470588235,1.2774117619675749
NOR,SWE,2021,reciprocal_asymmetry_candidate,11,9,9,3.2728181818181814,2.727090908722444
NOR,SWE,2022,reciprocal_asymmetry_candidate,16,12,11,3.238125,3.3669375046156347
POL,SWE,2016,reciprocal_asymmetry_candidate,6,6,6,3.237166666666667,1.8134999573230743
POL,SWE,2017,reciprocal_asymmetry_candidate,4,3,3,3.2445,0.9289999937172979
POL,SWE,2018,reciprocal_asymmetry_candidate,3,1,1,3.407666666666667,3.8339998722076416
POL,SWE,2021,reciprocal_asymmetry_candidate,1,1,1,3.306,0.3140000104904175
POL,SWE,2022,reciprocal_asymmetry_candidate,2,2,2,3.245,3.869999885559082
PRT,SWE,2016,reciprocal_asymmetry_candidate,1,1,1,3.182,3.8570001125335693
PRT,SWE,2017,reciprocal_asymmetry_candidate,2,1,1,3.206,2.4719998836517334
PRT,SWE,2018,reciprocal_asymmetry_candidate,1,1,1,3.179,4.882999897003174
PRT,SWE,2021,reciprocal_asymmetry_candidate,5,4,2,3.207,1.3125999867916107
PRT,SWE,2022,reciprocal_asymmetry_candidate,1,1,1,3.129,-0.0820000022649765
SRB,SWE,2015,reciprocal_asymmetry_candidate,1,1,1,3.242,0.5450000166893005
SRB,SWE,2016,reciprocal_asymmetry_candidate,1,1,1,3.274,1.9579999446868896
SRB,SWE,2018,reciprocal_asymmetry_candidate,5,5,2,3.2444,2.6066000401973723
SRB,SWE,2019,reciprocal_asymmetry_candidate,2,1,1,3.2325,1.3195000365376472
SRB,SWE,2021,reciprocal_asymmetry_candidate,1,1,1,3.225,2.7100000381469727
SVN,SWE,2015,reciprocal_asymmetry_candidate,17,11,7,3.2322941176470588,1.4800000155673307
SVN,SWE,2016,reciprocal_asymmetry_candidate,28,24,17,3.243464285714286,1.891999981366098
SVN,SWE,2017,reciprocal_asymmetry_candidate,9,5,3,3.2425555555555556,1.9440000268320243
SVN,SWE,2018,reciprocal_asymmetry_candidate,11,9,6,3.2230000000000003,1.577545479786667
SVN,SWE,2019,reciprocal_asymmetry_candidate,14,8,5,3.3047142857142857,1.2282857133873872
SVN,SWE,2020,reciprocal_asymmetry_candidate,5,3,3,3.2428,2.196600019931793
SVN,SWE,2021,reciprocal_asymmetry_candidate,9,4,3,3.277,1.4558888599276543
TUR,SWE,2015,reciprocal_asymmetry_candidate,2,1,1,3.2635,2.690999984741211
TUR,SWE,2016,reciprocal_asymmetry_candidate,3,3,2,3.2396666666666665,3.376333395640055
TUR,SWE,2018,reciprocal_asymmetry_candidate,5,3,2,3.3638,1.608399972319603
TUR,SWE,2021,reciprocal_asymmetry_candidate,1,1,1,3.143,0.5669999718666077
TUR,SWE,2022,reciprocal_asymmetry_candidate,5,3,3,3.3238,0.7564000204205513
BEL,SYC,2015,external_target_salience,1,1,1,3.262,1.7660000324249268
HUN,SYC,2016,external_target_salience,12,8,4,3.2281666666666666,0.8592499867081642
HUN,SYC,2017,external_target_salience,1,1,1,3.175,3.187000036239624
AUT,SYR,2015,external_target_salience,146,98,53,3.2493219178082193,1.3241164351810306
AUT,SYR,2016,external_target_salience,53,44,32,3.2657169811320754,1.2933773498077226
AUT,SYR,2017,external_target_salience,23,18,13,3.249217391304348,0.8121304272309594
AUT,SYR,2018,external_target_salience,10,8,8,3.2882,1.0797000122256577
AUT,SYR,2019,external_target_salience,13,13,11,3.230384615384615,1.3511538727638812
AUT,SYR,2020,external_target_salience,6,5,5,3.2151666666666667,0.6694999995330969
AUT,SYR,2021,external_target_salience,17,9,8,3.2721764705882355,1.631470583817538
AUT,SYR,2022,external_target_salience,19,13,9,3.283578947368421,1.6961578936561157
BEL,SYR,2015,external_target_salience,114,73,32,3.2533333333333334,1.6388508824860317
BEL,SYR,2016,external_target_salience,124,87,31,3.250040322580645,1.5154677430625945
BEL,SYR,2017,external_target_salience,45,35,20,3.2782222222222224,1.5127555756519238
BEL,SYR,2018,external_target_salience,33,27,15,3.2480606060606063,1.363515148856536
BEL,SYR,2019,external_target_salience,213,81,37,3.298488262910798,1.4275915523370106
BEL,SYR,2020,external_target_salience,62,43,25,3.273370967741936,1.2246935490158297
BEL,SYR,2021,external_target_salience,93,49,26,3.2623548387096775,1.2953440781797894
BEL,SYR,2022,external_target_salience,33,27,17,3.2322121212121213,1.9564242311612223
BGR,SYR,2015,external_target_salience,27,19,13,3.3190370370370372,1.515000011909891
BGR,SYR,2016,external_target_salience,34,21,16,3.2165,2.1837058619815197
BGR,SYR,2017,external_target_salience,1,1,1,3.148,0.1679999977350235
BGR,SYR,2018,external_target_salience,13,6,5,3.2788461538461537,1.0920769228385045
BGR,SYR,2019,external_target_salience,1,1,1,3.334,1.5779999494552612
BGR,SYR,2020,external_target_salience,3,2,2,3.2123333333333335,2.5966667334238687
BGR,SYR,2021,external_target_salience,1,1,1,3.227,1.13100004196167
BGR,SYR,2022,external_target_salience,7,6,5,3.265,0.5725714284926653
BIH,SYR,2015,external_target_salience,5,3,3,3.1972,0.7907999962568283
BIH,SYR,2017,external_target_salience,1,1,1,3.259,0.01899999938905239
BIH,SYR,2018,external_target_salience,14,7,6,3.3443571428571426,1.3657856918871403
BIH,SYR,2019,external_target_salience,1,1,1,3.135,0.04600000008940697
BIH,SYR,2020,external_target_salience,1,1,1,3.206,3.869999885559082
BIH,SYR,2021,external_target_salience,2,2,1,3.2359999999999998,0.19900000700727105
CZE,SYR,2015,external_target_salience,118,54,29,3.2418559322033897,1.6451525356881005
CZE,SYR,2016,external_target_salience,113,53,23,3.2523628318584072,1.8918407155062789
CZE,SYR,2017,external_target_salience,21,12,9,3.239333333333333,1.7011428508197977
CZE,SYR,2018,external_target_salience,36,22,12,3.2637777777777774,1.3677777871230825
CZE,SYR,2019,external_target_salience,28,11,9,3.2678928571428574,2.261678577051498
CZE,SYR,2020,external_target_salience,15,8,7,3.2685999999999997,0.5815999999021491
CZE,SYR,2021,external_target_salience,3,2,2,3.2746666666666666,-0.012666667501131693
CZE,SYR,2022,external_target_salience,16,11,7,3.25025,0.9933125117677264
ESP,SYR,2015,external_target_salience,36,29,26,3.2286388888888893,0.8033611219272845
ESP,SYR,2016,external_target_salience,39,18,12,3.2265128205128204,1.1994615431206348
ESP,SYR,2017,external_target_salience,11,11,9,3.2195454545454543,1.2090909006920727
ESP,SYR,2018,external_target_salience,7,6,6,3.200714285714286,0.8052857262747628
ESP,SYR,2019,external_target_salience,1,1,1,3.245,0.0560000017285347
ESP,SYR,2020,external_target_salience,1,1,1,3.125,3.2699999809265137
ESP,SYR,2021,external_target_salience,2,2,2,3.245,2.606499969959259
ESP,SYR,2022,external_target_salience,5,5,4,3.1936,1.4559999734163285
EST,SYR,2015,external_target_salience,66,40,15,3.2563181818181817,1.4766212161771501
EST,SYR,2016,external_target_salience,52,28,12,3.242769230769231,1.3111923148949596
EST,SYR,2017,external_target_salience,12,9,8,3.1941666666666664,0.6840833173288653
EST,SYR,2018,external_target_salience,7,6,6,3.2657142857142856,1.1254285866660731
EST,SYR,2020,external_target_salience,1,1,1,3.339,0.2409999966621399
EST,SYR,2021,external_target_salience,2,2,2,3.2155,0.11299999617040157
EST,SYR,2022,external_target_salience,4,4,3,3.256,1.08175000641495
FIN,SYR,2015,external_target_salience,37,29,20,3.248162162162162,1.3132972858242087
FIN,SYR,2016,external_target_salience,58,48,34,3.227310344827586,1.2212586189973458
FIN,SYR,2018,external_target_salience,3,3,3,3.156,1.0833333414047956
FIN,SYR,2019,external_target_salience,6,5,5,3.2840000000000003,0.3130000044281284
FIN,SYR,2020,external_target_salience,5,4,4,3.2302,1.0111999988555909
FIN,SYR,2021,external_target_salience,3,3,3,3.1893333333333334,1.1436666945616405
FRA,SYR,2017,external_target_salience,5,5,5,3.2164,1.2189999952912332
FRA,SYR,2018,external_target_salience,20,18,16,3.21475,1.1645999936386944
FRA,SYR,2019,external_target_salience,13,12,10,3.213461538461538,1.3400769380207818
FRA,SYR,2020,external_target_salience,7,5,5,3.2572857142857146,0.47914285212755203
FRA,SYR,2021,external_target_salience,4,4,4,3.2055,1.8532499335706234
FRA,SYR,2022,external_target_salience,2,1,1,3.296,0.9565000236034393
GRC,SYR,2015,external_target_salience,61,54,39,3.2408524590163936,1.003557375097861
GRC,SYR,2016,external_target_salience,84,61,44,3.2430238095238093,0.8457142848831912
GRC,SYR,2017,external_target_salience,10,10,8,3.2291,0.622599994391203
GRC,SYR,2019,external_target_salience,43,29,25,3.252651162790698,1.0635116374943145
GRC,SYR,2020,external_target_salience,50,36,28,3.23218,0.9608399963751435
GRC,SYR,2021,external_target_salience,9,8,7,3.238777777777778,0.7842222187254164
HRV,SYR,2015,external_target_salience,20,16,12,3.2334000000000005,0.9532000098377467
HRV,SYR,2016,external_target_salience,19,14,8,3.243894736842105,0.9092105219238683
HRV,SYR,2017,external_target_salience,23,16,11,3.2057826086956522,1.7809130712209835
HRV,SYR,2018,external_target_salience,20,14,11,3.2176,1.4869499975815414
HRV,SYR,2019,external_target_salience,16,12,9,3.2163125,1.0548125028144568
HRV,SYR,2020,external_target_salience,9,9,6,3.2457777777777777,1.224333321882619
HRV,SYR,2021,external_target_salience,10,10,9,3.224,0.481800003349781
HRV,SYR,2022,external_target_salience,7,6,3,3.1838571428571427,1.1689999949719225
HUN,SYR,2015,external_target_salience,67,49,27,3.231238805970149,1.1832835781040476
HUN,SYR,2016,external_target_salience,7,7,6,3.225142857142857,1.9832857187305177
HUN,SYR,2017,external_target_salience,8,7,6,3.1885,2.7740000374615192
HUN,SYR,2018,external_target_salience,13,10,8,3.239,2.183307713040939
HUN,SYR,2019,external_target_salience,17,13,11,3.208,1.8021764701561016
HUN,SYR,2020,external_target_salience,3,3,3,3.2006666666666668,0.370999996860822
HUN,SYR,2021,external_target_salience,1,1,1,3.233,4.379000186920166
HUN,SYR,2022,external_target_salience,2,2,2,3.1925,0.22449999302625656
ISL,SYR,2015,external_target_salience,69,49,25,3.246666666666667,1.4965362363103507
ISL,SYR,2016,external_target_salience,40,20,14,3.261375,1.3723000098019837
ISL,SYR,2017,external_target_salience,11,9,8,3.224909090909091,0.8248181735927408
ISL,SYR,2018,external_target_salience,6,5,5,3.189,0.8579999953508377
ISL,SYR,2019,external_target_salience,10,8,8,3.2205,1.1892000123858453
ISL,SYR,2020,external_target_salience,7,6,4,3.248,1.4918571540287562
ISL,SYR,2021,external_target_salience,31,16,9,3.2769677419354837,1.1333548349718894
ISL,SYR,2022,external_target_salience,35,31,13,3.2514000000000003,1.415771432008062
ITA,SYR,2013,external_target_salience,15,9,9,3.2463333333333333,0.776866669456164
ITA,SYR,2014,external_target_salience,23,18,16,3.2135652173913045,1.4223478282599344
ITA,SYR,2015,external_target_salience,37,28,22,3.2177027027027028,1.1852162231162593
ITA,SYR,2017,external_target_salience,14,13,13,3.221857142857143,1.2605000105686486
ITA,SYR,2019,external_target_salience,24,16,14,3.231125,0.7774166628272118
ITA,SYR,2020,external_target_salience,1,1,1,3.219,1.2929999828338623
ITA,SYR,2021,external_target_salience,5,5,5,3.2102000000000004,0.7564000084996223
ITA,SYR,2022,external_target_salience,1,1,1,3.178,0.8659999966621399
LVA,SYR,2015,external_target_salience,4,3,3,3.24475,0.9625000283122063
LVA,SYR,2016,external_target_salience,2,2,2,3.1515,0.18050000071525574
LVA,SYR,2017,external_target_salience,2,2,2,3.259,0.6299999952316284
LVA,SYR,2021,external_target_salience,1,1,1,3.3,1.5049999952316284
NLD,SYR,2015,external_target_salience,283,209,65,3.2630459363957596,1.1559045947035083
NLD,SYR,2016,external_target_salience,242,183,60,3.252239669421488,1.2626528863050428
NLD,SYR,2017,external_target_salience,105,75,33,3.279114285714286,1.242552376875565
NLD,SYR,2018,external_target_salience,115,72,29,3.276208695652174,1.6345304295420646
NLD,SYR,2019,external_target_salience,71,54,32,3.262225352112676,1.744422521389706
NLD,SYR,2020,external_target_salience,39,27,15,3.3348717948717947,1.7770256333453103
NLD,SYR,2021,external_target_salience,131,61,20,3.2683740458015267,1.4874045737949733
NLD,SYR,2022,external_target_salience,11,10,10,3.2642727272727274,0.7285454657606103
NOR,SYR,2015,external_target_salience,269,138,52,3.2426394052044607,1.9658215561549293
NOR,SYR,2016,external_target_salience,107,57,35,3.255299065420561,1.919084111089322
NOR,SYR,2017,external_target_salience,27,22,17,3.231148148148148,2.188703696829853
NOR,SYR,2018,external_target_salience,20,14,7,3.24835,2.2602999918162823
NOR,SYR,2019,external_target_salience,33,18,10,3.2786666666666666,1.8735151509331032
NOR,SYR,2020,external_target_salience,20,14,10,3.2500500000000003,0.9614000003784895
NOR,SYR,2021,external_target_salience,13,7,6,3.3228461538461542,2.5139230627280016
NOR,SYR,2022,external_target_salience,11,7,7,3.286909090909091,1.7227272628383203
POL,SYR,2015,external_target_salience,2,2,2,3.1855,1.4504999741911888
POL,SYR,2016,external_target_salience,24,19,18,3.234625,1.148291676188819
POL,SYR,2017,external_target_salience,24,16,15,3.219958333333333,2.8223750239703804
POL,SYR,2018,external_target_salience,3,2,2,3.272,2.2613333463668823
POL,SYR,2019,external_target_salience,2,1,1,3.2640000000000002,0.5744999721646309
POL,SYR,2021,external_target_salience,8,8,8,3.271,1.065874991225428
POL,SYR,2022,external_target_salience,4,4,4,3.29625,0.32749999687075615
PRT,SYR,2015,external_target_salience,8,7,7,3.186125,0.9878750026691705
PRT,SYR,2016,external_target_salience,11,10,7,3.1888181818181818,1.6992727128619498
PRT,SYR,2017,external_target_salience,4,4,4,3.1975,0.12750000040978193
PRT,SYR,2018,external_target_salience,4,3,3,3.20875,2.143000034498982
PRT,SYR,2019,external_target_salience,1,1,1,3.113,0.4690000116825104
PRT,SYR,2020,external_target_salience,7,7,6,3.1762857142857146,0.49185713806322645
PRT,SYR,2021,external_target_salience,3,3,2,3.219666666666667,0.20133333404858908
PRT,SYR,2022,external_target_salience,1,1,1,3.148,0.11699999868869781
SRB,SYR,2015,external_target_salience,13,11,10,3.2350769230769227,1.5485384725034237
SRB,SYR,2016,external_target_salience,2,2,2,3.2345,1.5204999670386314
SRB,SYR,2017,external_target_salience,3,3,3,3.280666666666667,0.7506666639819741
SRB,SYR,2018,external_target_salience,15,9,8,3.2846666666666664,2.918733329760532
SRB,SYR,2019,external_target_salience,7,5,2,3.241142857142857,1.0580000349187426
SRB,SYR,2020,external_target_salience,1,1,1,3.247,2.4800000190734863
SRB,SYR,2021,external_target_salience,10,6,6,3.2613999999999996,1.7429999873042106
SVN,SYR,2015,external_target_salience,45,32,23,3.2358444444444445,1.4051777776744632
SVN,SYR,2016,external_target_salience,56,39,23,3.2417857142857143,1.339500005656321
SVN,SYR,2017,external_target_salience,11,10,8,3.233909090909091,1.6278181739828803
SVN,SYR,2018,external_target_salience,16,12,10,3.26675,1.2818124890327454
SVN,SYR,2019,external_target_salience,11,8,7,3.250090909090909,1.5148181901736693
SVN,SYR,2020,external_target_salience,6,5,4,3.2175,1.6654999976356823
SVN,SYR,2021,external_target_salience,7,7,6,3.279285714285714,1.607142869915281
SVN,SYR,2022,external_target_salience,2,2,2,3.234,1.4384999871253967
SWE,SYR,2015,external_target_salience,137,93,43,3.269029197080292,1.5765547449020736
SWE,SYR,2016,external_target_salience,213,147,67,3.2640845070422535,1.4296431884944587
SWE,SYR,2017,external_target_salience,44,31,18,3.2733636363636363,1.2440909064290198
SWE,SYR,2018,external_target_salience,36,31,20,3.2491944444444445,1.147694448216094
SWE,SYR,2019,external_target_salience,46,32,19,3.265804347826087,1.6929565112551916
SWE,SYR,2020,external_target_salience,25,24,15,3.255,1.9856399777531624
